seed,pair,layer_id,component,metric_name,value,num_records
1,2-7,3,representation_with_router_a,top1_agreement,0.48586311084883554,5376
1,2-7,3,representation_with_router_b,nestedness,0.6500053235462734,5376
1,2-7,3,representation_with_router_b,spearman,0.7583146691322327,5376
1,2-7,3,representation_with_router_b,top1_agreement,0.46019346373421804,5376
1,2-7,3,router_on_hidden_a,nestedness,0.9923735431262425,5376
1,2-7,3,router_on_hidden_a,spearman,0.9464424763407026,5376
1,2-7,3,router_on_hidden_a,top1_agreement,0.7752976417541504,5376
1,2-7,3,router_on_hidden_b,nestedness,0.9869791780199323,5376
1,2-7,3,router_on_hidden_b,spearman,0.9475964988980975,5376
1,2-7,3,router_on_hidden_b,top1_agreement,0.7269345351627895,5376
1,2-7,3,total,nestedness,0.7899925793920245,5376
1,2-7,3,total,spearman,0.6921091505459377,5376
1,2-7,3,total,top1_agreement,0.38058036140033175,5376
1,2-7,4,representation_with_router_a,nestedness,0.4718192049435207,5376
1,2-7,4,representation_with_router_a,spearman,0.7180065086909703,5376
1,2-7,4,representation_with_router_a,top1_agreement,0.4177827537059784,5376
1,2-7,4,representation_with_router_b,nestedness,0.6311915516853333,5376
1,2-7,4,representation_with_router_b,spearman,0.7257111072540283,5376
1,2-7,4,representation_with_router_b,top1_agreement,0.40290179422923494,5376
1,2-7,4,router_on_hidden_a,nestedness,0.989862356867109,5376
1,2-7,4,router_on_hidden_a,spearman,0.9370012879371643,5376
1,2-7,4,router_on_hidden_a,top1_agreement,0.7364211423056466,5376
1,2-7,4,router_on_hidden_b,nestedness,0.9913504634584699,5376
1,2-7,4,router_on_hidden_b,spearman,0.9419523818152291,5376
1,2-7,4,router_on_hidden_b,top1_agreement,0.7340029988970075,5376
1,2-7,4,total,nestedness,0.7672061153820583,5376
1,2-7,4,total,spearman,0.6526592629296439,5376
1,2-7,4,total,top1_agreement,0.3264509013720921,5376
1,2-7,5,representation_with_router_a,nestedness,0.44642857568604605,5376
1,2-7,5,representation_with_router_a,spearman,0.6800148742539542,5376
1,2-7,5,representation_with_router_a,top1_agreement,0.41350447280066355,5376
1,2-7,5,representation_with_router_b,nestedness,0.6014296412467957,5376
1,2-7,5,representation_with_router_b,spearman,0.6884815267154148,5376
1,2-7,5,representation_with_router_b,top1_agreement,0.4224330484867096,5376
1,2-7,5,router_on_hidden_a,nestedness,0.9867931689534869,5376
1,2-7,5,router_on_hidden_a,spearman,0.9265943339892796,5376
1,2-7,5,router_on_hidden_a,top1_agreement,0.7287946598870414,5376
1,2-7,5,router_on_hidden_b,nestedness,0.9897693565913609,5376
1,2-7,5,router_on_hidden_b,spearman,0.9349380390984672,5376
1,2-7,5,router_on_hidden_b,top1_agreement,0.7313988293920245,5376
1,2-7,5,total,nestedness,0.7146577664784023,5376
1,2-7,5,total,spearman,0.6020076870918274,5376
1,2-7,5,total,top1_agreement,0.3366815575531551,5376
1,2-7,6,representation_with_router_a,nestedness,0.45582217829568045,5376
1,2-7,6,representation_with_router_a,spearman,0.6523775288036892,5376
1,2-7,6,representation_with_router_a,top1_agreement,0.4507068565913609,5376
1,2-7,6,representation_with_router_b,nestedness,0.5883025186402457,5376
1,2-7,6,representation_with_router_b,spearman,0.6628149662699018,5376
1,2-7,6,representation_with_router_b,top1_agreement,0.44512649944850374,5376
1,2-7,6,router_on_hidden_a,nestedness,0.9754464456013271,5376
1,2-7,6,router_on_hidden_a,spearman,0.9059180617332458,5376
1,2-7,6,router_on_hidden_a,top1_agreement,0.7254464456013271,5376
1,2-7,6,router_on_hidden_b,nestedness,0.9829799277441842,5376
1,2-7,6,router_on_hidden_b,spearman,0.9216716204370771,5376
1,2-7,6,router_on_hidden_b,top1_agreement,0.7297247222491673,5376
1,2-7,6,total,nestedness,0.6928943651063102,5376
1,2-7,6,total,spearman,0.5742712616920471,5376
1,2-7,6,total,top1_agreement,0.3523065575531551,5376
1,2-7,7,representation_with_router_a,nestedness,0.5127418424401965,5376
1,2-7,7,representation_with_router_a,spearman,0.6983005234173366,5376
1,2-7,7,representation_with_router_a,top1_agreement,0.4748884013720921,5376
1,2-7,7,representation_with_router_b,nestedness,0.6269930005073547,5376
1,2-7,7,representation_with_router_b,spearman,0.6873244302613395,5376
1,2-7,7,representation_with_router_b,top1_agreement,0.5362723469734192,5376
1,2-7,7,router_on_hidden_a,nestedness,0.9664248824119568,5376
1,2-7,7,router_on_hidden_a,spearman,0.8794209701674325,5376
1,2-7,7,router_on_hidden_a,top1_agreement,0.6817336423056466,5376
1,2-7,7,router_on_hidden_b,nestedness,0.9782366241727557,5376
1,2-7,7,router_on_hidden_b,spearman,0.8883731876100812,5376
1,2-7,7,router_on_hidden_b,top1_agreement,0.7390253118106297,5376
1,2-7,7,total,nestedness,0.7367001601627895,5376
1,2-7,7,total,spearman,0.573604132447924,5376
1,2-7,7,total,top1_agreement,0.3761160842009953,5376
1,2-8,0,representation_with_router_a,nestedness,0.8875558120863778,5376
1,2-8,0,representation_with_router_a,spearman,0.9834722876548767,5376
1,2-8,0,representation_with_router_a,top1_agreement,0.9014137131827218,5376
1,2-8,0,representation_with_router_b,nestedness,0.925548757825579,5376
1,2-8,0,representation_with_router_b,spearman,0.9833486080169678,5376
1,2-8,0,representation_with_router_b,top1_agreement,0.871837820325579,5376
1,2-8,0,router_on_hidden_a,nestedness,0.9821428656578064,5376
1,2-8,0,router_on_hidden_a,spearman,0.9405355283192226,5376
1,2-8,0,router_on_hidden_a,top1_agreement,0.6705729280199323,5376
1,2-8,0,router_on_hidden_b,nestedness,0.9780506236212594,5376
1,2-8,0,router_on_hidden_b,spearman,0.9386198350361415,5376
1,2-8,0,router_on_hidden_b,top1_agreement,0.6493675879069737,5376
1,2-8,0,total,nestedness,0.9752604365348816,5376
1,2-8,0,total,spearman,0.9272924831935337,5376
1,2-8,0,total,top1_agreement,0.6398809807641166,5376
1,2-8,1,representation_with_router_a,nestedness,0.7008928741727557,5376
1,2-8,1,representation_with_router_a,spearman,0.906533249786922,5376
1,2-8,1,representation_with_router_a,top1_agreement,0.7094494274684361,5376
1,2-8,1,representation_with_router_b,nestedness,0.7979213339941842,5376
1,2-8,1,representation_with_router_b,spearman,0.9039207782064166,5376
1,2-8,1,representation_with_router_b,top1_agreement,0.6512276870863778,5376
1,2-8,1,router_on_hidden_a,nestedness,0.9923735346112933,5376
1,2-8,1,router_on_hidden_a,spearman,0.9491662553378514,5376
1,2-8,1,router_on_hidden_a,top1_agreement,0.7300967488970075,5376
1,2-8,1,router_on_hidden_b,nestedness,0.9853980796677726,5376
1,2-8,1,router_on_hidden_b,spearman,0.9457141246114459,5376
1,2-8,1,router_on_hidden_b,top1_agreement,0.6733631151063102,5376
1,2-8,1,total,nestedness,0.9349888563156128,5376
1,2-8,1,total,spearman,0.8535972663334438,5376
1,2-8,1,total,top1_agreement,0.5355282936777387,5376
1,2-8,2,representation_with_router_a,nestedness,0.5901227848870414,5376
1,2-8,2,representation_with_router_a,spearman,0.811607335294996,5376
1,2-8,2,representation_with_router_a,top1_agreement,0.5658482398305621,5376
1,2-8,2,representation_with_router_b,nestedness,0.7134486607142857,5376
1,2-8,2,representation_with_router_b,spearman,0.8148122685296195,5376
1,2-8,2,representation_with_router_b,top1_agreement,0.5172991156578064,5376
1,2-8,2,router_on_hidden_a,nestedness,0.9935826148305621,5376
1,2-8,2,router_on_hidden_a,spearman,0.9420920269829887,5376
1,2-8,2,router_on_hidden_a,top1_agreement,0.7338169983455113,5376
1,2-8,2,router_on_hidden_b,nestedness,0.9880952664784023,5376
1,2-8,2,router_on_hidden_b,spearman,0.9425114137785775,5376
1,2-8,2,router_on_hidden_b,top1_agreement,0.6783854365348816,5376
1,2-8,2,total,nestedness,0.8753720436777387,5376
1,2-8,2,total,spearman,0.7485473155975342,5376
1,2-8,2,total,top1_agreement,0.42168899519102915,5376
1,2-8,3,representation_with_router_a,nestedness,0.5258556689534869,5376
1,2-8,3,representation_with_router_a,spearman,0.7521899427686419,5376
1,2-8,3,representation_with_router_a,top1_agreement,0.4804687627724239,5376
1,2-8,3,representation_with_router_b,nestedness,0.6674572484833854,5376
1,2-8,3,representation_with_router_b,spearman,0.756708664553506,5376
1,2-8,3,representation_with_router_b,top1_agreement,0.45777530329568045,5376
1,2-8,3,router_on_hidden_a,nestedness,0.996279776096344,5376
1,2-8,3,router_on_hidden_a,spearman,0.9432646972792489,5376
1,2-8,3,router_on_hidden_a,top1_agreement,0.7790178826877049,5376
1,2-8,3,router_on_hidden_b,nestedness,0.9948846868106297,5376
1,2-8,3,router_on_hidden_b,spearman,0.9448372381074088,5376
1,2-8,3,router_on_hidden_b,top1_agreement,0.7133556774684361,5376
1,2-8,3,total,nestedness,0.8350074716976711,5376
1,2-8,3,total,spearman,0.6884744763374329,5376
1,2-8,3,total,top1_agreement,0.3850446513720921,5376
1,2-8,4,representation_with_router_a,nestedness,0.48772322705813814,5376
1,2-8,4,representation_with_router_a,spearman,0.7196911914008004,5376
1,2-8,4,representation_with_router_a,top1_agreement,0.43415179422923494,5376
1,2-8,4,representation_with_router_b,nestedness,0.6469726817948478,5376
1,2-8,4,representation_with_router_b,spearman,0.7283372623579842,5376
1,2-8,4,representation_with_router_b,top1_agreement,0.396577388048172,5376
1,2-8,4,router_on_hidden_a,nestedness,0.9947916865348816,5376
1,2-8,4,router_on_hidden_a,spearman,0.934002126966204,5376
1,2-8,4,router_on_hidden_a,top1_agreement,0.7291666865348816,5376
1,2-8,4,router_on_hidden_b,nestedness,0.9938616241727557,5376
1,2-8,4,router_on_hidden_b,spearman,0.9410698073250907,5376
1,2-8,4,router_on_hidden_b,top1_agreement,0.7200521060398647,5376
1,2-8,4,total,nestedness,0.793712820325579,5376
1,2-8,4,total,spearman,0.6532734377043588,5376
1,2-8,4,total,top1_agreement,0.3307291695049831,5376
1,2-8,5,representation_with_router_a,nestedness,0.45265998584883554,5376
1,2-8,5,representation_with_router_a,spearman,0.6818906835147313,5376
1,2-8,5,representation_with_router_a,top1_agreement,0.4140625127724239,5376
1,2-8,5,representation_with_router_b,nestedness,0.6269066504069737,5376
1,2-8,5,representation_with_router_b,spearman,0.692421725818089,5376
1,2-8,5,representation_with_router_b,top1_agreement,0.4328497179916927,5376
1,2-8,5,router_on_hidden_a,nestedness,0.9918154988970075,5376
1,2-8,5,router_on_hidden_a,spearman,0.9254473618098668,5376
1,2-8,5,router_on_hidden_a,top1_agreement,0.7293526956013271,5376
1,2-8,5,router_on_hidden_b,nestedness,0.9946056689534869,5376
1,2-8,5,router_on_hidden_b,spearman,0.9340698037828717,5376
1,2-8,5,router_on_hidden_b,top1_agreement,0.7369791865348816,5376
1,2-8,5,total,nestedness,0.768322195325579,5376
1,2-8,5,total,spearman,0.6082560930933271,5376
1,2-8,5,total,top1_agreement,0.34002977183886934,5376
1,2-8,6,representation_with_router_a,nestedness,0.45405507513454985,5376
1,2-8,6,representation_with_router_a,spearman,0.6550571663039071,5376
1,2-8,6,representation_with_router_a,top1_agreement,0.42708335178239004,5376
1,2-8,6,representation_with_router_b,nestedness,0.6123977303504944,5376
1,2-8,6,representation_with_router_b,spearman,0.6685445138386318,5376
1,2-8,6,representation_with_router_b,top1_agreement,0.42392113379069735,5376
1,2-8,6,router_on_hidden_a,nestedness,0.9804687585149493,5376
1,2-8,6,router_on_hidden_a,spearman,0.89633880342756,5376
1,2-8,6,router_on_hidden_a,top1_agreement,0.7172619274684361,5376
1,2-8,6,router_on_hidden_b,nestedness,0.9829799277441842,5376
1,2-8,6,router_on_hidden_b,spearman,0.9118537136486599,5376
1,2-8,6,router_on_hidden_b,top1_agreement,0.7003348554883685,5376
1,2-8,6,total,nestedness,0.7248884098870414,5376
1,2-8,6,total,spearman,0.567252550806318,5376
1,2-8,6,total,top1_agreement,0.3266369104385376,5376
1,2-8,7,representation_with_router_a,nestedness,0.5025111734867096,5376
1,2-8,7,representation_with_router_a,spearman,0.6900076184953962,5376
1,2-8,7,representation_with_router_a,top1_agreement,0.47154019134385244,5376
1,2-8,7,representation_with_router_b,nestedness,0.6354631951877049,5376
1,2-8,7,representation_with_router_b,spearman,0.687328542981829,5376
1,2-8,7,representation_with_router_b,top1_agreement,0.5623140164784023,5376
1,2-8,7,router_on_hidden_a,nestedness,0.9775855796677726,5376
1,2-8,7,router_on_hidden_a,spearman,0.8741768598556519,5376
1,2-8,7,router_on_hidden_a,top1_agreement,0.6785714541162763,5376
1,2-8,7,router_on_hidden_b,nestedness,0.9888393112591335,5376
1,2-8,7,router_on_hidden_b,spearman,0.889233010155814,5376
1,2-8,7,router_on_hidden_b,top1_agreement,0.7500000170298985,5376
1,2-8,7,total,nestedness,0.772228445325579,5376
1,2-8,7,total,spearman,0.5697831852095467,5376
1,2-8,7,total,top1_agreement,0.40159971373421804,5376
1,3-4,0,representation_with_router_a,nestedness,0.9142485175813947,5376
1,3-4,0,representation_with_router_a,spearman,0.9882346561976841,5376
1,3-4,0,representation_with_router_a,top1_agreement,0.9027157851627895,5376
1,3-4,0,representation_with_router_b,nestedness,0.9177827664784023,5376
1,3-4,0,representation_with_router_b,spearman,0.9876482486724854,5376
1,3-4,0,representation_with_router_b,top1_agreement,0.9045759098870414,5376
1,3-4,0,router_on_hidden_a,nestedness,0.8811384013720921,5376
1,3-4,0,router_on_hidden_a,spearman,0.9573897038187299,5376
1,3-4,0,router_on_hidden_a,top1_agreement,0.7265625255448478,5376
1,3-4,0,router_on_hidden_b,nestedness,0.8766121097973415,5376
1,3-4,0,router_on_hidden_b,spearman,0.9573987892695835,5376
1,3-4,0,router_on_hidden_b,top1_agreement,0.7189360346112933,5376
1,3-4,0,total,nestedness,0.8556547675813947,5376
1,3-4,0,total,spearman,0.9467382771628243,5376
1,3-4,0,total,top1_agreement,0.696056570325579,5376
1,3-4,1,representation_with_router_a,nestedness,0.7591766033853803,5376
1,3-4,1,representation_with_router_a,spearman,0.9308886017118182,5376
1,3-4,1,representation_with_router_a,top1_agreement,0.7140997222491673,5376
1,3-4,1,representation_with_router_b,nestedness,0.781994070325579,5376
1,3-4,1,representation_with_router_b,spearman,0.9309586967740741,5376
1,3-4,1,representation_with_router_b,top1_agreement,0.6914062670298985,5376
1,3-4,1,router_on_hidden_a,nestedness,0.9153645890099662,5376
1,3-4,1,router_on_hidden_a,spearman,0.9683626634734017,5376
1,3-4,1,router_on_hidden_a,top1_agreement,0.7602306689534869,5376
1,3-4,1,router_on_hidden_b,nestedness,0.9130084429468427,5376
1,3-4,1,router_on_hidden_b,spearman,0.9677508303097316,5376
1,3-4,1,router_on_hidden_b,top1_agreement,0.7427455527441842,5376
1,3-4,1,total,nestedness,0.7834201455116272,5376
1,3-4,1,total,spearman,0.8965743184089661,5376
1,3-4,1,total,top1_agreement,0.5736607398305621,5376
1,3-4,2,representation_with_router_a,nestedness,0.6746031812259129,5376
1,3-4,2,representation_with_router_a,spearman,0.8596893463815961,5376
1,3-4,2,representation_with_router_a,top1_agreement,0.6179315618106297,5376
1,3-4,2,representation_with_router_b,nestedness,0.6896856512342181,5376
1,3-4,2,representation_with_router_b,spearman,0.8616031238010952,5376
1,3-4,2,representation_with_router_b,top1_agreement,0.5745907936777387,5376
1,3-4,2,router_on_hidden_a,nestedness,0.9290054610797337,5376
1,3-4,2,router_on_hidden_a,spearman,0.9671045712062291,5376
1,3-4,2,router_on_hidden_a,top1_agreement,0.827939007963453,5376
1,3-4,2,router_on_hidden_b,nestedness,0.9268353240830558,5376
1,3-4,2,router_on_hidden_b,spearman,0.9672494275229317,5376
1,3-4,2,router_on_hidden_b,top1_agreement,0.7818080527441842,5376
1,3-4,2,total,nestedness,0.7080853240830558,5376
1,3-4,2,total,spearman,0.818829527923039,5376
1,3-4,2,total,top1_agreement,0.519345257963453,5376
1,3-4,3,representation_with_router_a,nestedness,0.6165674584252494,5376
1,3-4,3,representation_with_router_a,spearman,0.8130926234381539,5376
1,3-4,3,representation_with_router_a,top1_agreement,0.5734747137342181,5376
1,3-4,3,representation_with_router_b,nestedness,0.6338820712906974,5376
1,3-4,3,representation_with_router_b,spearman,0.8140411632401603,5376
1,3-4,3,representation_with_router_b,top1_agreement,0.5569196513720921,5376
1,3-4,3,router_on_hidden_a,nestedness,0.9308655772890363,5376
1,3-4,3,router_on_hidden_a,spearman,0.9662025400570461,5376
1,3-4,3,router_on_hidden_a,top1_agreement,0.8273809637342181,5376
1,3-4,3,router_on_hidden_b,nestedness,0.9304935506411961,5376
1,3-4,3,router_on_hidden_b,spearman,0.967129477432796,5376
1,3-4,3,router_on_hidden_b,top1_agreement,0.8152902041162763,5376
1,3-4,3,total,nestedness,0.6570560421262469,5376
1,3-4,3,total,spearman,0.7743258816855294,5376
1,3-4,3,total,top1_agreement,0.5011160927159446,5376
1,3-4,4,representation_with_router_a,nestedness,0.5826512915747506,5376
1,3-4,4,representation_with_router_a,spearman,0.7741223062787738,5376
1,3-4,4,representation_with_router_a,top1_agreement,0.5052083432674408,5376
1,3-4,4,representation_with_router_b,nestedness,0.6030041064534869,5376
1,3-4,4,representation_with_router_b,spearman,0.7789239372525897,5376
1,3-4,4,representation_with_router_b,top1_agreement,0.5048363251345498,5376
1,3-4,4,router_on_hidden_a,nestedness,0.9138144935880389,5376
1,3-4,4,router_on_hidden_a,spearman,0.9564515437398639,5376
1,3-4,4,router_on_hidden_a,top1_agreement,0.8108259098870414,5376
1,3-4,4,router_on_hidden_b,nestedness,0.9151785799435207,5376
1,3-4,4,router_on_hidden_b,spearman,0.9576288376535688,5376
1,3-4,4,router_on_hidden_b,top1_agreement,0.7959449546677726,5376
1,3-4,4,total,nestedness,0.6128472260066441,5376
1,3-4,4,total,spearman,0.7171089734349932,5376
1,3-4,4,total,top1_agreement,0.43731399519102915,5376
1,3-4,5,representation_with_router_a,nestedness,0.560391868863787,5376
1,3-4,5,representation_with_router_a,spearman,0.7595256992748806,5376
1,3-4,5,representation_with_router_a,top1_agreement,0.5152529988970075,5376
1,3-4,5,representation_with_router_b,nestedness,0.5937965171677726,5376
1,3-4,5,representation_with_router_b,spearman,0.7586300117628915,5376
1,3-4,5,representation_with_router_b,top1_agreement,0.5074404946395329,5376
1,3-4,5,router_on_hidden_a,nestedness,0.9296255026544843,5376
1,3-4,5,router_on_hidden_a,spearman,0.9643627064568656,5376
1,3-4,5,router_on_hidden_a,top1_agreement,0.8541666865348816,5376
1,3-4,5,router_on_hidden_b,nestedness,0.9273313454219273,5376
1,3-4,5,router_on_hidden_b,spearman,0.9644043701035636,5376
1,3-4,5,router_on_hidden_b,top1_agreement,0.8361235431262425,5376
1,3-4,5,total,nestedness,0.6057787707873753,5376
1,3-4,5,total,spearman,0.7169685193470546,5376
1,3-4,5,total,top1_agreement,0.46502978035381864,5376
